,jaar,maand,merk,aantal,cum aantal,datum
4790,2013,7,BMW,1370,149055,2013-07-01
4791,2013,7,FORD,2043,314781,2013-07-01
4792,2013,7,HYUNDAI,681,140069,2013-07-01
4793,2013,7,KIA,1852,123488,2013-07-01
4794,2013,7,RENAULT,2671,274377,2013-07-01
4795,2013,7,TOYOTA,2290,338338,2013-07-01
4796,2013,7,VOLKSWAGEN,3984,450645,2013-07-01
4797,2013,7,VOLVO,1584,167252,2013-07-01
4798,2013,8,AUDI,1136,109724,2013-08-01
4799,2013,8,BMW,1225,150280,2013-08-01
4800,2013,8,FORD,1985,316766,2013-08-01
4801,2013,8,HYUNDAI,872,140941,2013-08-01
4802,2013,8,KIA,1471,124959,2013-08-01
4803,2013,8,RENAULT,2611,276988,2013-08-01
4804,2013,8,TOYOTA,2416,340754,2013-08-01
4805,2013,8,VOLKSWAGEN,3268,453913,2013-08-01
4806,2013,8,VOLVO,940,168192,2013-08-01
4807,2013,9,AUDI,970,110694,2013-09-01
4808,2013,9,BMW,1304,151584,2013-09-01
4809,2013,9,FORD,2058,318824,2013-09-01
4810,2013,9,HYUNDAI,893,141834,2013-09-01
4811,2013,9,KIA,1473,126432,2013-09-01
4812,2013,9,RENAULT,2377,279365,2013-09-01
4813,2013,9,TOYOTA,2591,343345,2013-09-01
4814,2013,9,VOLKSWAGEN,3974,457887,2013-09-01
4815,2013,9,VOLVO,1419,169611,2013-09-01
4816,2013,10,AUDI,1353,112047,2013-10-01
4817,2013,10,BMW,1341,152925,2013-10-01
4818,2013,10,FORD,2356,321180,2013-10-01
4819,2013,10,HYUNDAI,706,142540,2013-10-01
4820,2013,10,KIA,1540,127972,2013-10-01
4821,2013,10,RENAULT,3067,282432,2013-10-01
4822,2013,10,TOYOTA,3268,346613,2013-10-01
4823,2013,10,VOLKSWAGEN,4352,462239,2013-10-01
4824,2013,10,VOLVO,1937,171548,2013-10-01
4825,2013,11,AUDI,1137,113184,2013-11-01
4826,2013,11,BMW,1384,154309,2013-11-01
4827,2013,11,FORD,2774,323954,2013-11-01
4828,2013,11,HYUNDAI,650,143190,2013-11-01
4829,2013,11,KIA,1877,129849,2013-11-01
4830,2013,11,RENAULT,3212,285644,2013-11-01
4831,2013,11,TOYOTA,3646,350259,2013-11-01
4832,2013,11,VOLKSWAGEN,4407,466646,2013-11-01
4833,2013,11,VOLVO,1856,173404,2013-11-01
4834,2013,12,AUDI,1131,114315,2013-12-01
4835,2013,12,BMW,1105,155414,2013-12-01
4836,2013,12,FORD,1569,325523,2013-12-01
4837,2013,12,HYUNDAI,639,143829,2013-12-01
4838,2013,12,KIA,1361,131210,2013-12-01
4839,2013,12,RENAULT,2268,287912,2013-12-01
4840,2013,12,TOYOTA,2749,353008,2013-12-01
4841,2013,12,VOLKSWAGEN,4449,471095,2013-12-01
4842,2013,12,VOLVO,2515,175919,2013-12-01
4843,2014,1,AUDI,1973,116288,2014-01-01
4844,2014,1,BMW,1728,157142,2014-01-01
4845,2014,1,FORD,2930,328453,2014-01-01
4846,2014,1,HYUNDAI,1545,145374,2014-01-01
4847,2014,1,KIA,3078,134288,2014-01-01
4848,2014,1,RENAULT,3271,291183,2014-01-01
4849,2014,1,TOYOTA,2942,355950,2014-01-01
4850,2014,1,VOLKSWAGEN,6444,477539,2014-01-01
4851,2014,1,VOLVO,1060,176979,2014-01-01
4852,2014,2,AUDI,1104,117392,2014-02-01
4853,2014,2,BMW,1084,158226,2014-02-01
4854,2014,2,FORD,2005,330458,2014-02-01
4855,2014,2,HYUNDAI,2375,147749,2014-02-01
4856,2014,2,KIA,2685,136973,2014-02-01
4857,2014,2,RENAULT,2100,293283,2014-02-01
4858,2014,2,TOYOTA,1934,357884,2014-02-01
4859,2014,2,VOLKSWAGEN,3655,481194,2014-02-01
4860,2014,2,VOLVO,1277,178256,2014-02-01
4861,2014,3,AUDI,1108,118500,2014-03-01
4862,2014,3,BMW,1160,159386,2014-03-01
4863,2014,3,FORD,1998,332456,2014-03-01
4864,2014,3,HYUNDAI,529,148278,2014-03-01
4865,2014,3,KIA,915,137888,2014-03-01
4866,2014,3,RENAULT,2417,295700,2014-03-01
4867,2014,3,TOYOTA,1690,359574,2014-03-01
4868,2014,3,VOLKSWAGEN,2884,484078,2014-03-01
4869,2014,3,VOLVO,1064,179320,2014-03-01
4870,2014,4,AUDI,1224,119724,2014-04-01
4871,2014,4,BMW,1290,160676,2014-04-01
4872,2014,4,FORD,1911,334367,2014-04-01
4873,2014,4,HYUNDAI,426,148704,2014-04-01
4874,2014,4,KIA,1239,139127,2014-04-01
4875,2014,4,RENAULT,2706,298406,2014-04-01
4876,2014,4,TOYOTA,1719,361293,2014-04-01
4877,2014,4,VOLKSWAGEN,3153,487231,2014-04-01
4878,2014,4,VOLVO,1039,180359,2014-04-01
4879,2014,5,AUDI,1289,121013,2014-05-01
4880,2014,5,BMW,1487,162163,2014-05-01
4881,2014,5,FORD,2076,336443,2014-05-01
4882,2014,5,HYUNDAI,591,149295,2014-05-01
4883,2014,5,KIA,1369,140496,2014-05-01
4884,2014,5,RENAULT,2830,301236,2014-05-01
4885,2014,5,TESLA,1,67,2014-05-01
4886,2014,5,TOYOTA,1894,363187,2014-05-01
4887,2014,5,VOLKSWAGEN,3714,490945,2014-05-01
4888,2014,5,VOLVO,1395,181754,2014-05-01
4889,2014,6,AUDI,1539,122552,2014-06-01
4890,2014,6,BMW,1473,163636,2014-06-01
4891,2014,6,FORD,1910,338353,2014-06-01
4892,2014,6,HYUNDAI,579,149874,2014-06-01
4893,2014,6,KIA,1636,142132,2014-06-01
4894,2014,6,RENAULT,2636,303872,2014-06-01
4895,2014,6,TOYOTA,1841,365028,2014-06-01
4896,2014,6,VOLKSWAGEN,3260,494205,2014-06-01
4897,2014,6,VOLVO,1162,182916,2014-06-01
4898,2014,7,AUDI,1129,123681,2014-07-01
4899,2014,7,BMW,1355,164991,2014-07-01
4900,2014,7,FORD,1861,340214,2014-07-01
4901,2014,7,HYUNDAI,613,150487,2014-07-01
4902,2014,7,KIA,1498,143630,2014-07-01
4903,2014,7,RENAULT,2212,306084,2014-07-01
4904,2014,7,TOYOTA,1849,366877,2014-07-01
4905,2014,7,VOLKSWAGEN,4163,498368,2014-07-01
4906,2014,7,VOLVO,1725,184641,2014-07-01
4907,2014,8,AUDI,940,124621,2014-08-01
4908,2014,8,BMW,1288,166279,2014-08-01
4909,2014,8,FORD,1708,341922,2014-08-01
4910,2014,8,HYUNDAI,493,150980,2014-08-01
4911,2014,8,KIA,1015,144645,2014-08-01
4912,2014,8,RENAULT,2159,308243,2014-08-01
4913,2014,8,TOYOTA,1740,368617,2014-08-01
4914,2014,8,VOLKSWAGEN,3586,501954,2014-08-01
4915,2014,8,VOLVO,920,185561,2014-08-01
4916,2014,9,AUDI,877,125498,2014-09-01
4917,2014,9,BMW,1118,167397,2014-09-01
4918,2014,9,FORD,1946,343868,2014-09-01
4919,2014,9,HYUNDAI,613,151593,2014-09-01
4920,2014,9,KIA,1046,145691,2014-09-01
4921,2014,9,RENAULT,2049,310292,2014-09-01
4922,2014,9,TOYOTA,2015,370632,2014-09-01
4923,2014,9,VOLKSWAGEN,3915,505869,2014-09-01
4924,2014,9,VOLVO,1448,187009,2014-09-01
4925,2014,10,AUDI,1308,126806,2014-10-01
4926,2014,10,BMW,1564,168961,2014-10-01
4927,2014,10,FORD,2008,345876,2014-10-01
4928,2014,10,HYUNDAI,699,152292,2014-10-01
4929,2014,10,KIA,1629,147320,2014-10-01
4930,2014,10,RENAULT,2772,313064,2014-10-01
4931,2014,10,TOYOTA,2444,373076,2014-10-01
4932,2014,10,VOLKSWAGEN,4669,510538,2014-10-01
4933,2014,10,VOLVO,1740,188749,2014-10-01
4934,2014,11,AUDI,1003,127809,2014-11-01
4935,2014,11,BMW,1301,170262,2014-11-01
4936,2014,11,FORD,2025,347901,2014-11-01
4937,2014,11,HYUNDAI,596,152888,2014-11-01
4938,2014,11,KIA,1242,148562,2014-11-01
4939,2014,11,RENAULT,2758,315822,2014-11-01
4940,2014,11,TOYOTA,2180,375256,2014-11-01
4941,2014,11,VOLKSWAGEN,4224,514762,2014-11-01
4942,2014,11,VOLVO,1434,190183,2014-11-01
4943,2014,12,AUDI,1529,129338,2014-12-01
4944,2014,12,BMW,1016,171278,2014-12-01
4945,2014,12,FORD,1597,349498,2014-12-01
4946,2014,12,HYUNDAI,540,153428,2014-12-01
4947,2014,12,KIA,889,149451,2014-12-01
4948,2014,12,RENAULT,2012,317834,2014-12-01
4949,2014,12,TOYOTA,2710,377966,2014-12-01
4950,2014,12,VOLKSWAGEN,4620,519382,2014-12-01
4951,2014,12,VOLVO,2218,192401,2014-12-01
4952,2015,1,AUDI,1566,130904,2015-01-01
4953,2015,1,BMW,2276,173554,2015-01-01
4954,2015,1,FORD,2874,352372,2015-01-01
4955,2015,1,HYUNDAI,1012,154440,2015-01-01
4956,2015,1,KIA,2526,151977,2015-01-01
4957,2015,1,RENAULT,4304,322138,2015-01-01
4958,2015,1,TOYOTA,3284,381250,2015-01-01
4959,2015,1,VOLKSWAGEN,9265,528647,2015-01-01
4960,2015,1,VOLVO,1327,193728,2015-01-01
4961,2015,2,AUDI,1113,132017,2015-02-01
4962,2015,2,BMW,1255,174809,2015-02-01
4963,2015,2,FORD,1983,354355,2015-02-01
4964,2015,2,HYUNDAI,1015,155455,2015-02-01
4965,2015,2,KIA,2817,154794,2015-02-01
4966,2015,2,RENAULT,3220,325358,2015-02-01
4967,2015,2,TOYOTA,3339,384589,2015-02-01
4968,2015,2,VOLKSWAGEN,3045,531692,2015-02-01
4969,2015,2,VOLVO,933,194661,2015-02-01
4970,2015,3,AUDI,1309,133326,2015-03-01
4971,2015,3,BMW,1552,176361,2015-03-01
4972,2015,3,FORD,1785,356140,2015-03-01
4973,2015,3,HYUNDAI,1139,156594,2015-03-01
4974,2015,3,KIA,866,155660,2015-03-01
4975,2015,3,RENAULT,2526,327884,2015-03-01
4976,2015,3,TOYOTA,1115,385704,2015-03-01
4977,2015,3,VOLKSWAGEN,3901,535593,2015-03-01
4978,2015,3,VOLVO,1077,195738,2015-03-01
4979,2015,4,AUDI,1333,134659,2015-04-01
4980,2015,4,BMW,1503,177864,2015-04-01
4981,2015,4,FORD,2103,358243,2015-04-01
4982,2015,4,HYUNDAI,1230,157824,2015-04-01
4983,2015,4,KIA,1154,156814,2015-04-01
4984,2015,4,RENAULT,2388,330272,2015-04-01
4985,2015,4,TOYOTA,1123,386827,2015-04-01
4986,2015,4,VOLKSWAGEN,3932,539525,2015-04-01
4987,2015,4,VOLVO,1058,196796,2015-04-01
4988,2015,5,AUDI,1235,135894,2015-05-01
4989,2015,5,BMW,1290,179154,2015-05-01
4990,2015,5,FORD,2220,360463,2015-05-01
4991,2015,5,HYUNDAI,966,158790,2015-05-01
4992,2015,5,KIA,1200,158014,2015-05-01
4993,2015,5,RENAULT,2427,332699,2015-05-01
4994,2015,5,TOYOTA,1252,388079,2015-05-01
4995,2015,5,VOLKSWAGEN,4057,543582,2015-05-01
4996,2015,5,VOLVO,1273,198069,2015-05-01
4997,2015,6,AUDI,1592,137486,2015-06-01
4998,2015,6,BMW,1755,180909,2015-06-01
4999,2015,6,FORD,2497,362960,2015-06-01
5000,2015,6,HYUNDAI,1195,159985,2015-06-01
5001,2015,6,KIA,1629,159643,2015-06-01
5002,2015,6,RENAULT,2863,335562,2015-06-01
5003,2015,6,TOYOTA,1960,390039,2015-06-01
5004,2015,6,VOLKSWAGEN,4683,548265,2015-06-01
5005,2015,6,VOLVO,1643,199712,2015-06-01
5006,2015,7,AUDI,1589,139075,2015-07-01
5007,2015,7,BMW,1710,182619,2015-07-01
5008,2015,7,FORD,2260,365220,2015-07-01
5009,2015,7,HYUNDAI,1409,161394,2015-07-01
5010,2015,7,KIA,1696,161339,2015-07-01
5011,2015,7,RENAULT,2415,337977,2015-07-01
5012,2015,7,TOYOTA,2275,392314,2015-07-01
5013,2015,7,VOLKSWAGEN,5475,553740,2015-07-01
5014,2015,7,VOLVO,1619,201331,2015-07-01
5015,2015,8,AUDI,1251,140326,2015-08-01
5016,2015,8,BMW,1287,183906,2015-08-01
5017,2015,8,FORD,2069,367289,2015-08-01
5018,2015,8,HYUNDAI,947,162341,2015-08-01
5019,2015,8,KIA,1208,162547,2015-08-01
5020,2015,8,RENAULT,3311,341288,2015-08-01
5021,2015,8,TOYOTA,2153,394467,2015-08-01
5022,2015,8,VOLKSWAGEN,4224,557964,2015-08-01
5023,2015,8,VOLVO,1161,202492,2015-08-01
5024,2015,9,AUDI,1187,141513,2015-09-01
5025,2015,9,BMW,1495,185401,2015-09-01
5026,2015,9,FORD,2513,369802,2015-09-01
5027,2015,9,HYUNDAI,1153,163494,2015-09-01
5028,2015,9,KIA,1472,164019,2015-09-01
5029,2015,9,RENAULT,1905,343193,2015-09-01
5030,2015,9,TESLA,1,68,2015-09-01
5031,2015,9,TOYOTA,2347,396814,2015-09-01
5032,2015,9,VOLKSWAGEN,4391,562355,2015-09-01
5033,2015,9,VOLVO,1405,203897,2015-09-01
5034,2015,10,AUDI,1546,143059,2015-10-01
5035,2015,10,BMW,1609,187010,2015-10-01
5036,2015,10,FORD,2441,372243,2015-10-01
5037,2015,10,HYUNDAI,1187,164681,2015-10-01
5038,2015,10,KIA,1371,165390,2015-10-01
5039,2015,10,RENAULT,2819,346012,2015-10-01
5040,2015,10,TOYOTA,2883,399697,2015-10-01
5041,2015,10,VOLKSWAGEN,6027,568382,2015-10-01
5042,2015,10,VOLVO,2059,205956,2015-10-01
5043,2015,11,AUDI,1559,144618,2015-11-01
5044,2015,11,BMW,1547,188557,2015-11-01
5045,2015,11,FORD,2179,374422,2015-11-01
5046,2015,11,HYUNDAI,802,165483,2015-11-01
5047,2015,11,KIA,1246,166636,2015-11-01
5048,2015,11,RENAULT,2577,348589,2015-11-01
5049,2015,11,TOYOTA,2581,402278,2015-11-01
5050,2015,11,VOLKSWAGEN,5988,574370,2015-11-01
5051,2015,11,VOLVO,2571,208527,2015-11-01
5052,2015,12,AUDI,2326,146944,2015-12-01
5053,2015,12,BMW,2333,190890,2015-12-01
5054,2015,12,FORD,1857,376279,2015-12-01
5055,2015,12,HYUNDAI,819,166302,2015-12-01
5056,2015,12,KIA,978,167614,2015-12-01
5057,2015,12,RENAULT,3121,351710,2015-12-01
5058,2015,12,TOYOTA,5296,407574,2015-12-01
5059,2015,12,VOLKSWAGEN,7673,582043,2015-12-01
5060,2015,12,VOLVO,4903,213430,2015-12-01
5061,2016,1,AUDI,1621,148565,2016-01-01
5062,2016,1,BMW,1842,192732,2016-01-01
5063,2016,1,FORD,2867,379146,2016-01-01
5064,2016,1,HYUNDAI,1676,167978,2016-01-01
5065,2016,1,KIA,2235,169849,2016-01-01
5066,2016,1,RENAULT,3247,354957,2016-01-01
5067,2016,1,TOYOTA,2017,409591,2016-01-01
5068,2016,1,VOLKSWAGEN,8767,590810,2016-01-01
5069,2016,1,VOLVO,1108,214538,2016-01-01
5070,2016,2,AUDI,1217,149782,2016-02-01
5071,2016,2,BMW,1494,194226,2016-02-01
5072,2016,2,FORD,2061,381207,2016-02-01
5073,2016,2,HYUNDAI,1590,169568,2016-02-01
5074,2016,2,KIA,2775,172624,2016-02-01
5075,2016,2,RENAULT,2052,357009,2016-02-01
5076,2016,2,TOYOTA,2089,411680,2016-02-01
5077,2016,2,VOLKSWAGEN,2792,593602,2016-02-01
5078,2016,2,VOLVO,1149,215687,2016-02-01
5079,2016,3,AUDI,1317,151099,2016-03-01
5080,2016,3,BMW,1852,196078,2016-03-01
5081,2016,3,FORD,2479,383686,2016-03-01
5082,2016,3,HYUNDAI,712,170280,2016-03-01
5083,2016,3,KIA,939,173563,2016-03-01
5084,2016,3,RENAULT,2215,359224,2016-03-01
5085,2016,3,TOYOTA,2131,413811,2016-03-01
5086,2016,3,VOLKSWAGEN,3703,597305,2016-03-01
5087,2016,3,VOLVO,1339,217026,2016-03-01
5088,2016,4,AUDI,1289,152388,2016-04-01
5089,2016,4,BMW,1713,197791,2016-04-01
5090,2016,4,FORD,2065,385751,2016-04-01
5091,2016,4,HYUNDAI,910,171190,2016-04-01
5092,2016,4,KIA,1038,174601,2016-04-01
5093,2016,4,RENAULT,2755,361979,2016-04-01
5094,2016,4,TOYOTA,1993,415804,2016-04-01
5095,2016,4,VOLKSWAGEN,4468,601773,2016-04-01
5096,2016,4,VOLVO,1626,218652,2016-04-01
5097,2016,5,AUDI,1174,153562,2016-05-01
5098,2016,5,BMW,1753,199544,2016-05-01
5099,2016,5,FORD,2121,387872,2016-05-01
5100,2016,5,HYUNDAI,1074,172264,2016-05-01
5101,2016,5,KIA,1185,175786,2016-05-01
5102,2016,5,RENAULT,3121,365100,2016-05-01
5103,2016,5,TOYOTA,2156,417960,2016-05-01
5104,2016,5,VOLKSWAGEN,3947,605720,2016-05-01
5105,2016,5,VOLVO,1386,220038,2016-05-01
5106,2016,6,AUDI,1571,155133,2016-06-01
5107,2016,6,BMW,2196,201740,2016-06-01
5108,2016,6,FORD,2670,390542,2016-06-01
5109,2016,6,HYUNDAI,1634,173898,2016-06-01
5110,2016,6,KIA,1776,177562,2016-06-01
5111,2016,6,RENAULT,4454,369554,2016-06-01
5112,2016,6,TESLA,2,70,2016-06-01
5113,2016,6,TOYOTA,2419,420379,2016-06-01
5114,2016,6,VOLKSWAGEN,5108,610828,2016-06-01
5115,2016,6,VOLVO,2006,222044,2016-06-01
5116,2016,7,AUDI,1460,156593,2016-07-01
5117,2016,7,BMW,1751,203491,2016-07-01
5118,2016,7,FORD,2392,392934,2016-07-01
5119,2016,7,HYUNDAI,1349,175247,2016-07-01
5120,2016,7,KIA,1622,179184,2016-07-01
5121,2016,7,RENAULT,3271,372825,2016-07-01
5122,2016,7,TESLA,1,71,2016-07-01
5123,2016,7,TOYOTA,2374,422753,2016-07-01
5124,2016,7,VOLKSWAGEN,6431,617259,2016-07-01
5125,2016,7,VOLVO,1689,223733,2016-07-01
5126,2016,8,AUDI,1218,157811,2016-08-01
5127,2016,8,BMW,1604,205095,2016-08-01
5128,2016,8,FORD,2076,395010,2016-08-01
5129,2016,8,HYUNDAI,993,176240,2016-08-01
5130,2016,8,KIA,1652,180836,2016-08-01
5131,2016,8,RENAULT,2786,375611,2016-08-01
5132,2016,8,TOYOTA,2076,424829,2016-08-01
5133,2016,8,VOLKSWAGEN,3908,621167,2016-08-01
5134,2016,8,VOLVO,1114,224847,2016-08-01
5135,2016,9,AUDI,1650,159461,2016-09-01
5136,2016,9,BMW,1850,206945,2016-09-01
5137,2016,9,FORD,2329,397339,2016-09-01
5138,2016,9,HYUNDAI,904,177144,2016-09-01
5139,2016,9,KIA,1557,182393,2016-09-01
5140,2016,9,RENAULT,2996,378607,2016-09-01
5141,2016,9,TESLA,1,72,2016-09-01
5142,2016,9,TOYOTA,2277,427106,2016-09-01
5143,2016,9,VOLKSWAGEN,4498,625665,2016-09-01
5144,2016,9,VOLVO,1511,226358,2016-09-01
5145,2016,10,AUDI,1574,161035,2016-10-01
5146,2016,10,BMW,1862,208807,2016-10-01
5147,2016,10,FORD,2364,399703,2016-10-01
5148,2016,10,HYUNDAI,865,178009,2016-10-01
5149,2016,10,KIA,1416,183809,2016-10-01
5150,2016,10,RENAULT,2990,381597,2016-10-01
5151,2016,10,TOYOTA,2165,429271,2016-10-01
5152,2016,10,VOLKSWAGEN,5273,630938,2016-10-01
5153,2016,10,VOLVO,1575,227933,2016-10-01
5154,2016,11,AUDI,1500,162535,2016-11-01
5155,2016,11,BMW,1838,210645,2016-11-01
5156,2016,11,FORD,2247,401950,2016-11-01
5157,2016,11,HYUNDAI,1017,179026,2016-11-01
5158,2016,11,KIA,1754,185563,2016-11-01
5159,2016,11,RENAULT,3494,385091,2016-11-01
5160,2016,11,TOYOTA,2847,432118,2016-11-01
5161,2016,11,VOLKSWAGEN,5052,635990,2016-11-01
5162,2016,11,VOLVO,1459,229392,2016-11-01
5163,2016,12,AUDI,2273,164808,2016-12-01
5164,2016,12,BMW,2408,213053,2016-12-01
5165,2016,12,FORD,1875,403825,2016-12-01
5166,2016,12,HYUNDAI,805,179831,2016-12-01
5167,2016,12,KIA,1109,186672,2016-12-01
5168,2016,12,RENAULT,3567,388658,2016-12-01
5169,2016,12,TOYOTA,3412,435530,2016-12-01
5170,2016,12,VOLKSWAGEN,6605,642595,2016-12-01
5171,2016,12,VOLVO,2097,231489,2016-12-01
5172,2017,1,AUDI,2429,167237,2017-01-01
5173,2017,1,BMW,2830,215883,2017-01-01
5174,2017,1,FORD,3497,407322,2017-01-01
5175,2017,1,HYUNDAI,1851,181682,2017-01-01
5176,2017,1,KIA,3196,189868,2017-01-01
5177,2017,1,RENAULT,3634,392292,2017-01-01
5178,2017,1,TOYOTA,2861,438391,2017-01-01
5179,2017,1,VOLKSWAGEN,10105,652700,2017-01-01
5180,2017,1,VOLVO,2398,233887,2017-01-01
5181,2017,2,AUDI,1641,168878,2017-02-01
5182,2017,2,BMW,1845,217728,2017-02-01
5183,2017,2,FORD,2548,409870,2017-02-01
5184,2017,2,HYUNDAI,1361,183043,2017-02-01
5185,2017,2,KIA,2216,192084,2017-02-01
5186,2017,2,RENAULT,3342,395634,2017-02-01
5187,2017,2,TOYOTA,2894,441285,2017-02-01
5188,2017,2,VOLKSWAGEN,3743,656443,2017-02-01
5189,2017,2,VOLVO,1489,235376,2017-02-01
5190,2017,3,AUDI,1897,170775,2017-03-01
5191,2017,3,BMW,2273,220001,2017-03-01
5192,2017,3,FORD,2875,412745,2017-03-01
5193,2017,3,HYUNDAI,1041,184084,2017-03-01
5194,2017,3,KIA,1872,193956,2017-03-01
5195,2017,3,RENAULT,3911,399545,2017-03-01
5196,2017,3,TOYOTA,2817,444102,2017-03-01
5197,2017,3,VOLKSWAGEN,4547,660990,2017-03-01
5198,2017,3,VOLVO,1624,237000,2017-03-01
5199,2017,4,AUDI,1479,172254,2017-04-01
5200,2017,4,BMW,1860,221861,2017-04-01
5201,2017,4,FORD,2420,415165,2017-04-01
5202,2017,4,HYUNDAI,958,185042,2017-04-01
5203,2017,4,KIA,1748,195704,2017-04-01
5204,2017,4,RENAULT,3633,403178,2017-04-01
5205,2017,4,TOYOTA,2551,446653,2017-04-01
5206,2017,4,VOLKSWAGEN,4691,665681,2017-04-01
5207,2017,4,VOLVO,1596,238596,2017-04-01
5208,2017,5,AUDI,1787,174041,2017-05-01
5209,2017,5,BMW,2043,223904,2017-05-01
5210,2017,5,FORD,2667,417832,2017-05-01
5211,2017,5,HYUNDAI,1111,186153,2017-05-01
5212,2017,5,KIA,1922,197626,2017-05-01
5213,2017,5,RENAULT,4101,407279,2017-05-01
5214,2017,5,TESLA,1,73,2017-05-01
5215,2017,5,TOYOTA,3111,449764,2017-05-01
5216,2017,5,VOLKSWAGEN,5773,671454,2017-05-01
5217,2017,5,VOLVO,1957,240553,2017-05-01
5218,2017,6,AUDI,1790,175831,2017-06-01
5219,2017,6,BMW,2711,226615,2017-06-01
5220,2017,6,FORD,2837,420669,2017-06-01
5221,2017,6,HYUNDAI,1148,187301,2017-06-01
5222,2017,6,KIA,1885,199511,2017-06-01
5223,2017,6,RENAULT,4549,411828,2017-06-01
5224,2017,6,TESLA,1,74,2017-06-01
5225,2017,6,TOYOTA,3151,452915,2017-06-01
5226,2017,6,VOLKSWAGEN,6241,677695,2017-06-01
5227,2017,6,VOLVO,1767,242320,2017-06-01
5228,2017,7,AUDI,1927,177758,2017-07-01
5229,2017,7,BMW,1987,228602,2017-07-01
5230,2017,7,FORD,2701,423370,2017-07-01
5231,2017,7,HYUNDAI,1007,188308,2017-07-01
5232,2017,7,KIA,2019,201530,2017-07-01
5233,2017,7,RENAULT,2760,414588,2017-07-01
5234,2017,7,TOYOTA,2857,455772,2017-07-01
5235,2017,7,VOLKSWAGEN,6111,683806,2017-07-01
5236,2017,7,VOLVO,1610,243930,2017-07-01
5237,2017,8,AUDI,1654,179412,2017-08-01
5238,2017,8,BMW,1996,230598,2017-08-01
5239,2017,8,FORD,2268,425638,2017-08-01
5240,2017,8,HYUNDAI,1027,189335,2017-08-01
5241,2017,8,KIA,1846,203376,2017-08-01
5242,2017,8,RENAULT,3388,417976,2017-08-01
5243,2017,8,TESLA,1,75,2017-08-01
5244,2017,8,TOYOTA,2721,458493,2017-08-01
5245,2017,8,VOLKSWAGEN,4433,688239,2017-08-01
5246,2017,8,VOLVO,1207,245137,2017-08-01
5247,2017,9,AUDI,1596,181008,2017-09-01
5248,2017,9,BMW,2267,232865,2017-09-01
5249,2017,9,FORD,1998,427636,2017-09-01
5250,2017,9,HYUNDAI,1022,190357,2017-09-01
5251,2017,9,KIA,1989,205365,2017-09-01
5252,2017,9,RENAULT,3533,421509,2017-09-01
5253,2017,9,TESLA,57,132,2017-09-01
5254,2017,9,TOYOTA,2814,461307,2017-09-01
5255,2017,9,VOLKSWAGEN,5539,693778,2017-09-01
5256,2017,9,VOLVO,1373,246510,2017-09-01
5257,2017,10,AUDI,2038,183046,2017-10-01
5258,2017,10,BMW,2175,235040,2017-10-01
5259,2017,10,FORD,3054,430690,2017-10-01
5260,2017,10,HYUNDAI,1085,191442,2017-10-01
5261,2017,10,KIA,1950,207315,2017-10-01
5262,2017,10,RENAULT,4368,425877,2017-10-01
5263,2017,10,TESLA,104,236,2017-10-01
5264,2017,10,TOYOTA,2685,463992,2017-10-01
5265,2017,10,VOLKSWAGEN,5995,699773,2017-10-01
5266,2017,10,VOLVO,1744,248254,2017-10-01
5267,2017,11,AUDI,1961,185007,2017-11-01
5268,2017,11,BMW,2122,237162,2017-11-01
5269,2017,11,FORD,2864,433554,2017-11-01
5270,2017,11,HYUNDAI,1198,192640,2017-11-01
5271,2017,11,KIA,2186,209501,2017-11-01
5272,2017,11,RENAULT,5018,430895,2017-11-01
5273,2017,11,TESLA,279,515,2017-11-01
5274,2017,11,TOYOTA,3082,467074,2017-11-01
5275,2017,11,VOLKSWAGEN,6090,705863,2017-11-01
5276,2017,11,VOLVO,1905,250159,2017-11-01
5277,2017,12,AUDI,995,186002,2017-12-01
5278,2017,12,BMW,1455,238617,2017-12-01
5279,2017,12,FORD,1631,435185,2017-12-01
5280,2017,12,HYUNDAI,700,193340,2017-12-01
5281,2017,12,KIA,856,210357,2017-12-01
5282,2017,12,RENAULT,3194,434089,2017-12-01
5283,2017,12,TESLA,509,1024,2017-12-01
5284,2017,12,TOYOTA,2348,469422,2017-12-01
5285,2017,12,VOLKSWAGEN,3273,709136,2017-12-01
5286,2017,12,VOLVO,1269,251428,2017-12-01
5287,2018,1,AUDI,3004,189006,2018-01-01
5288,2018,1,BMW,3268,241885,2018-01-01
5289,2018,1,FORD,4157,439342,2018-01-01
5290,2018,1,HYUNDAI,2522,195862,2018-01-01
5291,2018,1,KIA,3493,213850,2018-01-01
5292,2018,1,RENAULT,4556,438645,2018-01-01
5293,2018,1,TESLA,65,1089,2018-01-01
5294,2018,1,TOYOTA,2944,472366,2018-01-01
5295,2018,1,VOLKSWAGEN,12169,721305,2018-01-01
5296,2018,1,VOLVO,2923,254351,2018-01-01
5297,2018,2,AUDI,1925,190931,2018-02-01
5298,2018,2,BMW,2234,244119,2018-02-01
5299,2018,2,FORD,2975,442317,2018-02-01
5300,2018,2,HYUNDAI,1803,197665,2018-02-01
5301,2018,2,KIA,2444,216294,2018-02-01
5302,2018,2,RENAULT,3710,442355,2018-02-01
5303,2018,2,TESLA,202,1291,2018-02-01
5304,2018,2,TOYOTA,2762,475128,2018-02-01
5305,2018,2,VOLKSWAGEN,4390,725695,2018-02-01
5306,2018,2,VOLVO,1998,256349,2018-02-01
5307,2018,3,AUDI,1992,192923,2018-03-01
